"Country Name","Country Code","Indicator Name","Indicator Code","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Nigeria","NGA","Public sector wage premium by occupation (Professionals) (compared to formal wage employees)","BI.WAG.PREM.PB.PN","","","","-0.170172974467278","","","","","","","","","","","","","",
"Nigeria","NGA","Public sector wage premium by occupation (Senior officials) (compared to formal wage employees)","BI.WAG.PREM.PB.SN","","","","-0.545705020427704","","","","","","","","","","","","","",
"Nigeria","NGA","Public sector wage premium by occupation (Technicians) (compared to formal wage employees)","BI.WAG.PREM.PB.TN","","","","-0.268620163202286","","","","","","","","","","","","","",
"Nigeria","NGA","Public sector wage premiums by gender (Female) (compared to all private employees) (%)","BI.WAG.PREM.PB.FE","","","","0.44324991106987","","","","","","0.365011930465698","","","","","","","",
"Nigeria","NGA","Public sector wage premiums by gender (Male) (compared to all private employees) (%)","BI.WAG.PREM.PB.MA","","","","0.227929174900055","","","","","","0.0197821464389563","","","","","","","",
"Nigeria","NGA","Relative wage of Professionals in private sector (using clerk as reference)","BI.WAG.PRVS.PN","","","","2.47657513618469","","","","","","","","","","","","","",
"Nigeria","NGA","Relative wage of Professionals in public sector (using clerk as reference)","BI.WAG.PUBS.PN","","","","2.54851603507996","","","","","","","","","","","","","",
"Nigeria","NGA","Relative wage of Senior officials in private sector (using clerk as reference)","BI.WAG.PRVS.SN","","","","7.29174566268921","","","","","","","","","","","","","",
"Nigeria","NGA","Relative wage of Senior officials in public sector (using clerk as reference)","BI.WAG.PUBS.SN","","","","1.60300183296204","","","","","","","","","","","","","",
"Nigeria","NGA","Relative wage of Technicians in private sector  (using clerk as reference)","BI.WAG.PRVS.TN","","","","1.62678194046021","","","","","","","","","","","","","",
"Nigeria","NGA","Relative wage of Technicians in public sector (using clerk as reference)","BI.WAG.PUBS.TN","","","","1.11366879940033","","","","","","","","","","","","","",
"Nigeria","NGA","Rural resident as a share of public paid employees","BI.PWK.PUBS.RU.ZS","","","","0.303214758634567","","","","","","0.391496151685715","","","","","","","",
"Nigeria","NGA","Rural residents as a share of private paid employees","BI.PWK.PRVS.RU.ZS","","","","0.451057404279709","","","","","","0.315441727638245","","","","","","","",
"Nigeria","NGA","Sample size","BI.POP.TOTL.CV","","","","54072","","","","","","91805","","","","","","","",
"Nigeria","NGA","Share of private paid employees with a contract","BI.PWK.PRVS.CT.ZS","","","","0.12992125749588","","","","","","","","","","","","","",
"Nigeria","NGA","Share of private paid employees with health insurance","BI.PWK.PRVS.HS.ZS","","","","0.223613291978836","","","","","","","","","","","","","",
"Nigeria","NGA","Share of private paid employees with social security","BI.PWK.PRVS.SY.ZS","","","","0.12992125749588","","","","","","","","","","","","","",
"Nigeria","NGA","Share of private paid employees with union membership","BI.PWK.PRVS.UM.ZS","","","","0.352226287126541","","","","","","","","","","","","","",
"Nigeria","NGA","Share of public paid employees with a contract","BI.PWK.PUBS.CT.ZS","","","","0.815478265285492","","","","","","","","","","","","","",
"Nigeria","NGA","Share of public paid employees with health insurance","BI.PWK.PUBS.HS.ZS","","","","0.335573673248291","","","","","","","","","","","","","",
"Nigeria","NGA","Share of public paid employees with social security","BI.PWK.PUBS.SY.ZS","","","","0.815478265285492","","","","","","","","","","","","","",
"Nigeria","NGA","Share of public paid employees with union membership","BI.PWK.PUBS.UM.ZS","","","","0.612809777259827","","","","","","","","","","","","","",
"Nigeria","NGA","Wage bill as a percentage of GDP","BI.WAG.TOTL.GD.ZS","","","","","","","","","","","","","","","","","",
"Nigeria","NGA","Wage bill as a percentage of Public Expenditure","BI.WAG.TOTL.PB.ZS","","","","","","","","","","","","","","","","","",
"Pakistan","PAK","Female to male wage ratio in the private sector (using mean)","BI.WAG.PRVS.FM.SM","","0.492189794778824","","0.492319405078888","","0.596521735191345","","","0.544228613376617","","0.524634003639221","","0.564119279384613","0.539059102535248","0.51220178604126","","",
"Pakistan","PAK","Female to male wage ratio in the private sector (using median)","BI.WAG.PRVS.FM.MD","","0.466666668653488","","0.434500008821487","","0.476190477609634","","","0.362083345651627","","0.426202952861786","","0.482777774333954","0.493957906961441","0.479478359222412","","",
"Pakistan","PAK","Female to male wage ratio in the public sector (using mean)","BI.WAG.PUBS.FM.SM","","0.843077898025513","","0.860606372356415","","0.894818603992462","","","0.907072961330414","","0.877207696437836","","0.935497939586639","1.00378048419952","0.976845562458038","","",
"Pakistan","PAK","Female to male wage ratio in the public sector (using median)","BI.WAG.PUBS.FM.MD","","0.918072283267975","","0.939999938011169","","0.909090936183929","","","0.961052060127258","","0.94405597448349","","1.00543487071991","1.04761898517609","1","","",
"Pakistan","PAK","Females as a share of private paid employee by wage quintile (Quintile 3)","BI.PWK.PRVS.FE.Q3.ZS","","0.0352047123014927","","0.0461175590753555","","0.0398304164409637","","","0.0301984436810017","","0.0279175285249949","","0.0356418006122112","0.0492981448769569","0.0335419736802578","","",
"Pakistan","PAK","Females as a share of private paid employees","BI.PWK.PRVS.FE.ZS","","0.130655184388161","","0.131982445716858","","0.102572202682495","","","0.100194081664085","","0.0922989621758461","","0.0896494388580322","0.104717619717121","0.0952398926019669","","",
"Pakistan","PAK","Females as a share of private paid employees by occupation (Clerks)","BI.PWK.PRVS.CK.FE.ZS","","0.0538221448659897","","0.0497227348387241","","0.0651654973626137","","","0.0411917828023434","","0.0361115373671055","","0.0618206858634949","0.0486500449478626","0.0380907841026783","","",
"Pakistan","PAK","Females as a share of private paid employees by occupation (Elementary occupation)","BI.PWK.PRVS.EO.FE.ZS","","0.190450713038445","","0.194873496890068","","0.0794040709733963","","","0.0796890631318092","","0.0752920135855675","","0.0775862187147141","0.0986679717898369","0.0933367162942886","","",
"Pakistan","PAK","Females as a share of private paid employees by occupation (Professionals)","BI.PWK.PRVS.PN.FE.ZS","","0.0924493595957756","","0.11316442489624","","0.0947487503290176","","","0.0945222526788712","","0.119053475558758","","0.394168734550476","0.358601272106171","0.369875222444534","","",
"Pakistan","PAK","Females as a share of private paid employees by occupation (Senior officials)","BI.PWK.PRVS.SN.FE.ZS","","0.0412572436034679","","0.01388028729707","","0.0380214713513851","","","0.0456104129552841","","0.0413735508918762","","0.0481692738831043","0.077393963932991","0.0263729523867369","","",
"Pakistan","PAK","Females as a share of private paid employees by occupation (Technicians)","BI.PWK.PRVS.TN.FE.ZS","","0.331712901592255","","0.353392511606216","","0.388527542352676","","","0.375763595104218","","0.344345182180405","","0.0787065029144287","0.0585681982338429","0.0483217909932137","","",
"Pakistan","PAK","Females as a share of public paid employees by occupation (Clerks)","BI.PWK.PUBS.CK.FE.ZS","","0.0167342405766249","","0.00606248248368502","","0.0333203077316284","","","0.00843588821589947","","0.0175504963845015","","0.0127164581790566","0.0198667794466019","0.0150657016783953","","",
"Pakistan","PAK","Females as a share of public paid employees by occupation (Elementary occupation)","BI.PWK.PUBS.EO.FE.ZS","","0.0389312878251076","","0.0451615452766418","","0.0421961359679699","","","0.0499226935207844","","0.0644461810588837","","0.0426004976034164","0.0584972649812698","0.0405343621969223","","",
"Pakistan","PAK","Females as a share of public paid employees by occupation (Professionals)","BI.PWK.PUBS.PN.FE.ZS","","0.229311674833298","","0.200034692883492","","0.195493668317795","","","0.205329373478889","","0.21931017935276","","0.311391890048981","0.286007583141327","0.292538076639175","","",
"Pakistan","PAK","Females as a share of public paid employees by occupation (Senior officials)","BI.PWK.PUBS.SN.FE.ZS","","0.03164217248559","","0.0317740738391876","","0.0660304054617882","","","0.0619136579334736","","0.0630792304873466","","0.0588402859866619","0.0833678543567657","0.0835194364190102","","",
"Pakistan","PAK","Females as a share of public paid employees by occupation (Technicians)","BI.PWK.PUBS.TN.FE.ZS","","0.304804265499115","","0.328560441732407","","0.285432159900665","","","0.284324407577515","","0.293092846870422","","0.237733453512192","0.209047213196754","0.162642419338226","","",
"Pakistan","PAK","Females, as a share of private paid employee by wage quintile (Quintile 1)","BI.PWK.PRVS.FE.Q1.ZS","","0.403831779956818","","0.403662264347076","","0.313986361026764","","","0.330650478601456","","0.311046749353409","","0.269821256399155","0.322370231151581","0.295620083808899","","",
"Pakistan","PAK","Females, as a share of private paid employee by wage quintile (Quintile 2)","BI.PWK.PRVS.FE.Q2.ZS","","0.134748309850693","","0.121743634343147","","0.0599965713918209","","","0.0606853105127811","","0.0557457506656647","","0.0475394353270531","0.0672257766127586","0.0675374567508698","","",
"Pakistan","PAK","Females, as a share of private paid employee by wage quintile (Quintile 4)","BI.PWK.PRVS.FE.Q4.ZS","","0.0200535263866186","","0.0296915490180254","","0.031462050974369","","","0.0288676992058754","","0.0235758256167173","","0.0268110614269972","0.0272574760019779","0.0249522291123867","","",
"Pakistan","PAK","Females, as a share of private paid employee by wage quintile (Quintile 5)","BI.PWK.PRVS.FE.Q5.ZS","","0.0383971706032753","","0.0400327555835247","","0.0465597175061703","","","0.0437281243503094","","0.0360411293804646","","0.0395397804677486","0.0426103249192238","0.028178047388792","","",
"Pakistan","PAK","Females, as a share of public paid employee by wage quintile (Quintile 1)","BI.PWK.PUBS.FE.Q1.ZS","","0.18247963488102","","0.169029891490936","","0.206822618842125","","","0.205056264996529","","0.207363545894623","","0.178212121129036","0.161539033055305","0.163740545511246","","",
"Pakistan","PAK","Females, as a share of public paid employee by wage quintile (Quintile 2)","BI.PWK.PUBS.FE.Q2.ZS","","0.128925353288651","","0.131995245814323","","0.10173275321722","","","0.089082196354866","","0.113515853881836","","0.102916993200779","0.100550279021263","0.115593507885933","","",
"Pakistan","PAK","Females, as a share of public paid employee by wage quintile (Quintile 3)","BI.PWK.PUBS.FE.Q3.ZS","","0.121419049799442","","0.106450989842415","","0.112722046673298","","","0.114259697496891","","0.128910332918167","","0.121763430535793","0.117694668471813","0.132529690861702","","",
"Pakistan","PAK","Females, as a share of public paid employee by wage quintile (Quintile 4)","BI.PWK.PUBS.FE.Q4.ZS","","0.0978609919548035","","0.144711896777153","","0.120497219264507","","","0.137865334749222","","0.137448608875275","","0.149992614984512","0.133860766887665","0.115304589271545","","",
"Pakistan","PAK","Females, as a share of public paid employee by wage quintile (Quintile 5)","BI.PWK.PUBS.FE.Q5.ZS","","0.108491890132427","","0.121725462377071","","0.121754810214043","","","0.128438502550125","","0.122801445424557","","0.119761347770691","0.143993064761162","0.137622281908989","","",
"Pakistan","PAK","Females, as a share of public paid employees","BI.PWK.PUBS.FE.ZS","","0.128489568829536","","0.138172432780266","","0.133208751678467","","","0.13403046131134","","0.143184036016464","","0.133689865469933","0.131123244762421","0.132868871092796","","",
"Pakistan","PAK","Individuals with no education as a share of private paid employees","BI.PWK.PRVS.NN.ZS","","0.488800704479218","","0.454126417636871","","0.381387650966644","","","0.350005149841309","","0.342623353004456","","0.348092943429947","0.335698932409287","0.32135546207428","","",
"Pakistan","PAK","Individuals with no education as a share of public paid employees","BI.PWK.PUBS.NN.ZS","","0.132153883576393","","0.118753112852573","","0.111428789794445","","","0.0914324074983597","","0.0881943330168724","","0.0789875686168671","0.0732454285025597","0.0707799047231674","","",
